published_date,location,home_type,price,area,bedroom,wc,legal_status,furniture
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,7.9,32.0,3.0,4.0,Không có - Thiếu,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",45.0,160.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Tây Hồ, Hà Nội",nhà riêng,14.5,50.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",10.8,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",10.8,50.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,21.0,60.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",nhà mặt phố,85.0,196.0,8.0,9.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hoàng Mai, Hà Nội",nhà riêng,5.39,40.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,7.9,32.0,3.0,4.0,Không có - Thiếu,Đầy đủ
07/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,5.6,83.0,3.0,2.0,Hợp đồng mua bán,Đầy đủ
07/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,10.8,140.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
07/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,5.55,74.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hà Đông, Hà Nội",đất,10.8,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hà Đông, Hà Nội",nhà riêng,3.7,37.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hoài Đức, Hà Nội",đất,8.5,52.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,8.16,111.5,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,18.0,80.0,7.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Gia Lâm, Hà Nội",đất,12.72,106.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Thanh Oai, Hà Nội","kho, nhà xưởng",18.26,2.2,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Tây Hồ, Hà Nội",nhà riêng,41.9,61.3,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,17.5,70.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hoài Đức, Hà Nội",đất,8.5,52.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,8.16,111.5,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,18.0,80.0,7.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Gia Lâm, Hà Nội",đất,12.72,106.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Thanh Oai, Hà Nội","kho, nhà xưởng",18.26,2.2,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Tây Hồ, Hà Nội",nhà riêng,41.9,61.3,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,17.5,70.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,7.9,75.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,17.0,146.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,13.6,136.5,3.0,2.0,Đang làm sổ,Đầy đủ
07/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,17.0,146.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,10.8,234.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,9.2,40.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hà Đông, Hà Nội",đất nền dự án,31.2,240.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
07/10/2025,"Hà Đông, Hà Nội",nhà riêng,6.2,32.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,9.0,45.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,6.5,29.0,3.0,3.0,Sổ đỏ,Không có - Thiếu
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,8.5,41.0,5.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",21.6,240.0,3.0,3.0,Hợp đồng mua bán,Cơ bản
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,8.6,35.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,9.2,40.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hà Đông, Hà Nội",đất nền dự án,31.2,240.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
07/10/2025,"Hà Đông, Hà Nội",nhà riêng,6.2,32.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,9.0,45.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,6.5,29.0,3.0,3.0,Sổ đỏ,Không có - Thiếu
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,8.5,41.0,5.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",21.6,240.0,3.0,3.0,Hợp đồng mua bán,Cơ bản
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,8.6,35.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hoàng Mai, Hà Nội",nhà riêng,6.95,30.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,4.9,18.0,2.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,21.6,58.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,23.4,68.0,5.0,7.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Thanh Trì, Hà Nội",đất,9.58,57.2,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,3.32,43.0,1.0,1.0,Hợp đồng mua bán,Cơ bản
07/10/2025,"Hà Đông, Hà Nội",đất nền dự án,10.8,188.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
07/10/2025,"Ứng Hòa, Hà Nội",đất,1.8,80.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",đất,59.9,197.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,23.4,68.0,5.0,7.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Thanh Trì, Hà Nội",đất,9.58,57.2,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,3.32,43.0,1.0,1.0,Hợp đồng mua bán,Cơ bản
07/10/2025,"Hà Đông, Hà Nội",đất nền dự án,10.8,188.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
07/10/2025,"Ứng Hòa, Hà Nội",đất,1.8,80.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",đất,59.9,197.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,27.3,86.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,19.6,82.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà mặt phố,92.5,280.0,9.0,10.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Bắc Từ Liêm, Hà Nội",nhà riêng,8.5,55.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,7.7,58.0,1.0,1.0,Không có - Thiếu,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,19.0,72.0,7.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",29.5,131.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,15.5,55.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,14.0,37.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hà Đông, Hà Nội",nhà riêng,6.2,32.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ứng Hòa, Hà Nội",đất,1.8,80.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",đất,59.9,197.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,27.3,86.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,19.6,82.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà mặt phố,92.5,280.0,9.0,10.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Bắc Từ Liêm, Hà Nội",nhà riêng,8.5,55.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,7.7,58.0,1.0,1.0,Không có - Thiếu,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,19.0,72.0,7.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",29.5,131.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,15.5,55.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,14.0,37.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hà Đông, Hà Nội",nhà riêng,6.2,32.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,16.5,45.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Long Biên, Hà Nội",nhà riêng,10.85,110.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hoàng Mai, Hà Nội",nhà riêng,12.7,55.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Long Biên, Hà Nội",đất,10.6,54.0,3.0,3.0,Sổ đỏ,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,16.5,45.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Long Biên, Hà Nội",nhà riêng,10.85,110.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hoàng Mai, Hà Nội",nhà riêng,12.7,55.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Long Biên, Hà Nội",đất,10.6,54.0,3.0,3.0,Sổ đỏ,Không có - Thiếu
07/10/2025,"Hoàn Kiếm, Hà Nội",nhà riêng,12.0,31.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Long Biên, Hà Nội",nhà riêng,5.1,32.0,2.0,1.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,6.65,35.0,8.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,8.35,39.0,7.0,4.0,Sổ đỏ/ Sổ hồng.,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,7.65,40.0,6.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,8.55,43.0,7.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,6.4,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,6.45,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,6.4,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,3.79,70.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,16.2,64.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,18.5,76.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,21.8,122.0,3.0,2.0,Không có - Thiếu,Cơ bản
07/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",13.8,50.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,24.3,63.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,7.65,40.0,6.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,8.55,43.0,7.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,6.4,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,6.45,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,6.4,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,3.79,70.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,16.2,64.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,18.5,76.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,21.8,122.0,3.0,2.0,Không có - Thiếu,Cơ bản
07/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",13.8,50.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,24.3,63.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,24.8,63.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,6.36,34.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,6.45,38.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,14.6,40.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.0,85.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,10.0,105.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.0,85.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,8.0,63.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.0,85.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,10.0,105.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.0,85.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,8.0,63.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,8.9,84.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,13.5,112.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,10.8,133.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,22.9,75.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Chương Mỹ, Hà Nội",nhà riêng,3.05,35.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.8,88.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.0,84.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,8.3,80.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Thạch Thất, Hà Nội",đất,2.5,100.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,9.8,98.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,25.4,68.8,6.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,27.0,60.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,13.2,56.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,10.5,39.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,22.2,68.0,8.0,7.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Tây Hồ, Hà Nội",nhà mặt phố,50.0,75.0,6.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,10.5,39.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,22.2,68.0,8.0,7.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Tây Hồ, Hà Nội",nhà mặt phố,50.0,75.0,6.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Tây Hồ, Hà Nội",nhà riêng,8.3,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Gia Lâm, Hà Nội",đất,6.5,62.0,3.0,3.0,Sổ đỏ,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,15.5,44.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,9.8,35.0,9.0,9.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",nhà mặt phố,24.0,45.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Tây Hồ, Hà Nội",nhà mặt phố,23.5,31.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,35.0,69.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,17.4,43.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Long Biên, Hà Nội",đất,13.68,80.5,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,8.2,35.0,7.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,24.5,63.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Ba Đình, Hà Nội",nhà riêng,15.5,43.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,16.9,50.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,14.2,35.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đông Anh, Hà Nội",nhà riêng,10.8,152.0,3.0,2.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Thanh Oai, Hà Nội",nhà riêng,2.75,30.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,36.0,115.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đông Anh, Hà Nội",nhà riêng,10.8,152.0,3.0,2.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Thanh Oai, Hà Nội",nhà riêng,2.75,30.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,36.0,115.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Bắc Từ Liêm, Hà Nội",nhà riêng,6.3,30.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,15.6,42.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",45.0,160.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,7.4,39.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,6.41,70.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hoài Đức, Hà Nội",nhà riêng,4.65,35.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hoài Đức, Hà Nội",đất,10.8,40.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,26.9,75.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Quốc Oai, Hà Nội",nhà riêng,3.5,50.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.9,116.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Chương Mỹ, Hà Nội",đất,3.15,36.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hà Đông, Hà Nội",nhà riêng,2.55,30.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,25.5,60.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hà Đông, Hà Nội",nhà riêng,2.5,32.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Chương Mỹ, Hà Nội",nhà riêng,4.2,70.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đống Đa, Hà Nội",nhà riêng,9.05,36.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,14.2,40.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hà Đông, Hà Nội",nhà riêng,2.55,30.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,25.5,60.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hà Đông, Hà Nội",nhà riêng,2.5,32.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Chương Mỹ, Hà Nội",nhà riêng,4.2,70.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
